Timestamp,Price
1510975171.541,0.0164363
1510975188.595,0.0164363
1510975205.401,0.01638435
1510975222.588,0.01638435
1510975240.02,0.01638435
1510975257.305,0.01638435
1510975274.777,0.01638435
1510975291.91,0.01638435
1510975309.373,0.01638435
1510975376.251195,0.01638435
1510975393.66674,0.01644394
1510975410.764581,0.01637853
1510975428.284812,0.01637853
1510975446.626369,0.01637853
1510975465.18784,0.01637853
1510975482.370311,0.01637853
1510975501.587003,0.01637853
1510975519.955566,0.0163724
1510975544.690722,0.0163724
1510975564.31613,0.0163724
1510975581.31185,0.0163724
1510975598.809998,0.0163724
1510975617.799773,0.016372
1510975636.266571,0.01635
1510975654.012116,0.01635
1510975671.481604,0.01634391
1510975688.737403,0.01632794
1510975706.515704,0.01632794
1510975725.2405,0.01632794
1510975744.097499,0.01632794
1510975761.494598,0.01632794
1510975778.85976,0.01632794
1510975796.728603,0.01632794
1510975814.184594,0.01632794
1510975831.642538,0.01632794
1510975849.194494,0.01632596
1510975866.436454,0.01632596
1510975884.005921,0.01632596
1510975906.951728,0.01632596
1510975926.199258,0.01632596
1510975943.608296,0.01625326
1510975961.142125,0.01625326
1510975978.963128,0.01625326
1510975996.458198,0.01625326
1510976014.969531,0.01632794
1510976032.408994,0.01632793
1510976050.975832,0.01632793
1510976068.465437,0.01625326
1510976086.152604,0.01625326
1510976103.192616,0.01625326
1510976120.415488,0.0163279
1510976153.040816,0.01632789
1510976171.962006,0.01625488
1510976191.427278,0.01625488
1510976209.314301,0.01625488
1510976227.1323,0.01625488
1510976244.491996,0.01625488
1510976262.031215,0.01625488
1510976279.598164,0.01625488
1510976298.379652,0.01625488
1510976315.512281,0.01625488
1510976333.049407,0.01625326
1510976350.650088,0.01625326
1510976368.05316,0.01624343
1510976385.441378,0.01622999
1510976403.156093,0.01622857
1510976421.213255,0.01622857
1510976438.739562,0.01622857
1510976456.393565,0.01625326
1510976473.758404,0.01625326
1510976491.569073,0.01625326
1510976508.561172,0.01621261
1510976525.757112,0.01621261
1510976564.35295,0.01621261
1510976581.720168,0.01624513
1510976599.551131,0.01624513
1510976618.507067,0.01625326
1510976635.801425,0.01625326
1510976653.231698,0.01625
1510976671.446702,0.01625
1510976689.024823,0.01625
1510976706.348247,0.01625326
1510976724.022299,0.01625326
1510976741.549519,0.01621206
1510976759.44529,0.01621206
1510976777.252801,0.01621206
1510976794.94038,0.01625326
1510976812.2464,0.01625326
1510976829.528079,0.01625326
1510976847.052975,0.01625326
1510976864.185243,0.01625326
1510976881.971248,0.01625326
1510976899.417713,0.01625326
1510976916.951256,0.01625488
1510976934.724073,0.01632791
1510976951.957317,0.01632791
1510976969.190062,0.01632771
1510976987.82902,0.01632771
1510977005.535254,0.01632771
1510977023.135041,0.01632738
1510977040.821564,0.01632738
1510977059.754983,0.01625326
1510977077.124167,0.01632738
1510977095.028381,0.01632739
1510977112.337344,0.01632739
1510977129.567967,0.01632739
1510977147.287453,0.01632739
1510977165.18115,0.0163274
1510977182.658501,0.016265
1510977200.558515,0.01632794
1510977217.551824,0.01633677
1510977235.033866,0.01635586
1510977257.16135,0.01635585
1510977275.209292,0.01635585
1510977293.77867,0.01635585
1510977311.105737,0.01635585
1510977328.751176,0.01635585
1510977345.845346,0.01635585
1510977364.866229,0.01635585
1510977382.513373,0.01635585
1510977400.470536,0.01629
1510977419.345971,0.01629
1510977437.333915,0.01629
1510977457.978105,0.01635583
1510977475.665347,0.01635583
1510977493.090637,0.01635583
1510977510.318906,0.01635583
1510977527.849202,0.01635584
1510977545.090458,0.01635584
1510977563.503106,0.01635585
1510977581.462442,0.01635585
1510977599.408308,0.01635585
1510977616.877613,0.01635584
1510977634.345167,0.01635584
1510977652.202537,0.01635584
1510977671.744068,0.01635584
1510977689.256768,0.01635584
1510977706.613019,0.01635584
1510977723.882706,0.01635584
1510977741.654656,0.01635584
1510977762.275479,0.01635584
1510977779.414163,0.01637
1510977796.567309,0.01627
1510977814.187589,0.01641037
1510977831.354066,0.01635584
1510977848.761582,0.01635584
