Timestamp,Price
1510975172.798,0.0048606
1510975189.68,0.004868
1510975206.493,0.00486636
1510975223.855,0.00486645
1510975241.252,0.0048606
1510975258.573,0.0048606
1510975276.031,0.004859
1510975293.228,0.00487
1510975377.353609,0.0048705
1510975394.791022,0.0048705
1510975411.956049,0.00487001
1510975429.579985,0.0048705
1510975447.953727,0.00488993
1510975466.514841,0.00489
1510975483.643828,0.00488997
1510975503.052704,0.00489464
1510975527.29293,0.00489464
1510975545.946684,0.00489194
1510975565.410908,0.00489195
1510975582.665807,0.00489274
1510975599.913024,0.00489274
1510975619.551989,0.00489464
1510975637.52276,0.004895
1510975655.359879,0.00489501
1510975672.7465,0.004898
1510975690.226045,0.00490001
1510975707.640316,0.0049
1510975726.61577,0.0049
1510975745.376901,0.004918
1510975762.737156,0.00492073
1510975780.118298,0.004923
1510975797.978298,0.00493356
1510975815.459948,0.00493735
1510975832.888951,0.00493869
1510975850.440755,0.00496218
1510975868.114272,0.00498939
1510975885.429539,0.00500086
1510975908.075011,0.0050089
1510975927.455201,0.00501241
1510975944.870922,0.00502357
1510975962.437992,0.00502381
1510975980.210981,0.0050606
1510975997.717674,0.0050608
1510976016.235277,0.00509996
1510976033.570857,0.00509449
1510976052.09794,0.00505998
1510976069.894666,0.00506013
1510976087.249744,0.00507931
1510976104.444408,0.00508
1510976121.674277,0.00510154
1510976154.307487,0.00511201
1510976173.798978,0.00512536
1510976192.709604,0.00513163
1510976210.666686,0.005135
1510976228.246678,0.00513599
1510976245.724076,0.00514604
1510976263.1984,0.00514623
1510976280.874154,0.00514074
1510976299.633207,0.00513709
1510976316.956798,0.005147
1510976334.317879,0.00514623
1510976351.901096,0.00514699
1510976369.301489,0.0051497
1510976387.217322,0.0051497
1510976404.478265,0.0051505
1510976422.78986,0.00515128
1510976440.068516,0.00516496
1510976457.650721,0.00516496
1510976475.013599,0.00516497
1510976492.877827,0.00516
1510976509.724443,0.00516862
1510976527.099255,0.00518
1510976565.660831,0.00518998
1510976583.029176,0.00519999
1510976600.836231,0.005199
1510976619.635926,0.005199
1510976637.014661,0.0052
1510976654.494733,0.0052099
1510976672.697796,0.00520162
1510976690.295407,0.00521
1510976707.62986,0.00522
1510976725.29852,0.00521035
1510976743.090348,0.00521749
1510976760.760727,0.00521739
1510976778.370167,0.00522295
1510976796.198933,0.005223
1510976813.502367,0.00522568
1510976830.799402,0.00522828
1510976848.16345,0.00522828
