Timestamp,Price
1510971841.139,7500.0
1510971856.397,7510.97142836
1510971871.633,7510.97142836
1510971886.731,7501.01
1510971901.838,7501.01
1510971917.084,7500.97142836
1510971932.356,7500.97142836
1510971947.597,7501.01
1510971962.689,7500.0
1510971977.972,7510.97142836
1510971993.218,7500.0
1510972008.447,7500.1
1510972023.704,7498.99999999
1510972038.961,7484.0
1510972054.219,7483.53936118
1510972069.49,7480.10000001
1510972084.585,7483.55
1510972099.825,7481.54
1510972115.003,7483.55
1510972130.337,7481.54
1510972145.574,7481.54
1510972160.831,7482.0
1510972176.126,7482.0
1510972191.551,7481.54
1510972206.86,7481.54
1510972222.131,7480.77
1510972237.227,7480.1
1510972252.463,7480.0
1510972267.726,7480.0
1510972282.809,7476.0
1510972298.08,7470.0
1510972313.365,7470.0
1510972328.637,7461.0
1510972343.883,7460.00000005
1510972359.513,7457.0
1510972374.751,7461.0
1510972389.84,7458.0
1510972405.139,7458.0
1510972420.386,7458.0
1510972435.771,7458.0
1510972451.004,7458.0
1510972466.244,7458.0
1510972482.299,7452.9
1510972497.601,7452.9
1510972512.719,7460.0
1510972527.971,7460.0
1510972543.293,7465.1
1510972558.528,7465.0
1510972573.635,7465.0
1510972588.717,7463.0
1510972604.569,7462.0
1510972619.827,7465.0
1510972634.916,7458.0
1510972650.005,7458.0
1510972665.095,7458.0
1510972680.2,7458.0
1510972695.285,7465.0
1510972711.143,7455.0
1510972726.378,7451.0
1510972741.47,7465.0
1510972756.736,7451.0
1510972771.98,7450.3
1510972787.271,7459.99999999
1510972802.365,7459.99999999
1510972817.465,7459.99999999
1510972832.579,7459.99999999
1510972847.815,7460.0
1510972862.92,7460.0
1510972878.2,7465.0
1510972893.461,7460.0
1510972908.697,7470.0
1510972923.836,7459.99999999
1510972939.079,7459.99999999
1510972954.164,7470.0
1510972969.411,7471.9
1510972984.968,7471.0
1510973000.229,7470.0
1510973015.482,7470.0
1510973030.731,7455.0
1510973045.968,7458.001
1510973061.213,7458.001
1510973076.549,7458.001
1510973091.651,7455.0
1510973106.744,7459.99999999
1510973121.852,7469.0
1510973137.026,7455.0
1510973152.319,7450.0000001
1510973167.424,7450.00000001
1510973182.957,7450.00000001
1510973198.286,7450.0
1510973213.532,7450.00000001
1510973228.612,7450.0000001
1510973243.878,7450.0000001
1510973259.132,7450.00000001
1510973274.22,7450.0
1510973289.327,7450.0
1510973304.431,7450.0
1510973319.679,7425.0
1510973335.082,7425.5
1510973350.849,7422.0
1510973366.1,7425.0
1510973381.333,7421.0
1510973396.593,7420.05
1510973411.924,7420.0000001
1510973427.16,7380.0
1510973443.232,7400.0
1510973458.476,7420.0
1510973474.309,7420.0
1510973489.599,7420.0
1510973504.707,7419.0
1510973520.526,7419.0
1510973535.763,7419.0
1510973550.865,7419.0
1510973566.11,7405.00000002
1510973581.204,7405.0
1510973596.444,7405.00000002
1510973611.681,7420.0
1510973626.916,7405.0
1510973642.17,7419.0
1510973657.418,7419.0
1510973672.529,7438.0
1510973687.813,7437.99999997
1510973702.895,7445.0
1510973718.158,7428.49999998
1510973733.276,7440.0
1510973748.516,7449.43000001
1510973763.791,7449.43000001
1510973779.156,7430.0
1510973795.05,7430.0
1510973810.175,7430.0
1510973825.424,7430.49999998
1510973840.904,7449.0
1510973856.214,7444.0
1510973871.304,7449.43000001
1510973886.559,7450.0
1510973901.649,7449.43000001
1510973918.864,7450.0
1510973933.949,7449.43000001
1510973949.064,7449.43000001
1510973964.149,7444.0
1510973979.233,7444.0
1510973994.489,7450.0
1510974009.748,7450.0
1510974025.139,7450.0000001
1510974040.242,7450.0000001
1510974055.342,7450.0000001
1510974070.573,7452.0
1510974085.853,7469.999999
1510974100.946,7469.999999
1510974116.04,7469.0
1510974131.128,7450.10000001
1510974146.373,7468.0
1510974161.48,7468.0
1510974176.761,7468.0
1510974191.875,7469.999999
1510974206.954,7475.0
1510974222.034,7475.0
1510974241.371,7479.16253225
1510974251.61,7484.17525133
1510974261.809,7525.0
1510974271.903,7536.22
1510974282.151,7536.22
1510974292.391,7531.0
1510974302.645,7531.0
1510974312.727,7530.99999999
1510974323.031,7531.0
1510974333.124,7531.0
1510974343.233,7531.0
1510974353.868,7531.0
1510974364.175,7540.0
1510974374.422,7540.0
