Timestamp,Price
1510975173.886,0.0431189
1510975190.77,0.04311
1510975207.726,0.04301617
1510975224.95,0.043007
1510975242.334,0.043053
1510975259.656,0.043053
1510975277.12,0.043007
1510975294.351,0.04298668
1510975378.461036,0.04296
1510975395.906091,0.043195
1510975413.085989,0.04300001
1510975430.691555,0.04300001
1510975449.928406,0.043
1510975467.622764,0.04300001
1510975484.803838,0.043
1510975504.339067,0.04320486
1510975528.397764,0.043
1510975547.062772,0.0431
1510975566.514572,0.04301002
1510975583.771065,0.04300008
1510975601.064464,0.04301003
1510975620.75891,0.04301014
1510975638.615886,0.04301501
1510975656.475498,0.04320483
1510975673.930037,0.04320483
1510975691.36827,0.04301502
1510975708.898976,0.04301502
1510975727.788995,0.04301504
1510975746.481916,0.04301003
1510975763.93947,0.043
1510975781.613741,0.0431546
1510975799.452889,0.04315134
1510975816.626046,0.04315134
1510975834.129957,0.04296
1510975851.567001,0.04320483
1510975869.271029,0.04296502
1510975886.534676,0.042965
1510975909.182193,0.042961
1510975928.571763,0.0432048
1510975946.039105,0.04320482
1510975963.68108,0.04320482
1510975981.314793,0.04320482
1510975999.885036,0.04320482
1510976017.389697,0.04320479
1510976034.870501,0.043
1510976053.197526,0.043
1510976071.10002,0.04320478
1510976088.360483,0.04309472
1510976105.683072,0.0432047
1510976122.865535,0.0432047
1510976155.454757,0.0432047
1510976174.902385,0.0432047
1510976193.830233,0.0432047
1510976211.850304,0.0432047
1510976229.502736,0.04300506
1510976246.894138,0.0432
1510976264.385018,0.04337446
1510976281.973865,0.0432
1510976300.756773,0.04308439
1510976318.055612,0.04324996
1510976335.419095,0.04324996
1510976353.029718,0.04324996
1510976370.440457,0.0432
1510976388.313664,0.04308903
1510976405.575313,0.04315
1510976423.900942,0.04315
1510976441.16781,0.04335499
1510976458.748814,0.04335499
1510976476.114204,0.04335498
1510976493.981644,0.04335498
1510976510.872709,0.04335498
1510976528.200533,0.04302203
1510976566.863243,0.04332
1510976584.144788,0.04303202
1510976601.945468,0.04330499
1510976620.76235,0.043295
1510976638.119931,0.043295
1510976655.621753,0.0431946
1510976673.830863,0.043
1510976691.401034,0.04319
1510976708.804965,0.04319
1510976726.582098,0.04319
1510976744.293563,0.0431946
1510976761.86772,0.04304629
1510976779.474439,0.04304629
1510976797.472205,0.04300001
1510976814.606514,0.04300001
1510976831.91838,0.04300002
1510976849.273431,0.04300001
1510976866.641706,0.043
1510976884.244148,0.043
1510976901.806055,0.04300002
1510976919.566386,0.04315628
1510976937.129853,0.043
1510976954.187806,0.04319
