Timestamp,Price
1510975170.451,0.05661139
1510975187.332,0.05661139
1510975204.061,0.05661149
1510975221.489,0.05680499
1510975238.766,0.05661157
1510975256.041,0.05661157
1510975273.532,0.05661157
1510975290.648,0.05680496
1510975308.114,0.05680496
1510975374.991645,0.0568049
1510975392.338128,0.0566217
1510975409.615484,0.0566217
1510975426.998259,0.05662157
1510975445.31832,0.05662157
1510975463.971693,0.05662157
1510975481.107987,0.05651574
1510975500.22973,0.05649677
1510975518.689017,0.05662157
1510975542.446908,0.0565357
1510975561.01088,0.057
1510975580.051297,0.057
1510975597.491201,0.057
1510975616.53336,0.057
1510975634.873384,0.05654506
1510975652.734069,0.05654506
1510975670.207226,0.05654506
1510975687.485508,0.05654507
1510975705.209193,0.05654507
1510975722.595635,0.05654507
1510975742.527293,0.05699955
1510975760.073364,0.05654507
1510975777.603283,0.05654507
1510975795.440855,0.05654507
1510975812.938615,0.05654507
1510975830.527999,0.05654507
1510975847.836812,0.05654507
1510975865.172085,0.05654507
1510975882.748398,0.05654507
1510975905.821697,0.05654507
1510975925.091964,0.05654507
1510975942.344289,0.05654507
1510975959.804424,0.05654507
1510975977.600342,0.05654507
1510975995.114136,0.05654507
1510976013.686926,0.05699903
1510976031.13893,0.056999
1510976049.663786,0.05700502
1510976067.113498,0.057
1510976084.769325,0.056999
1510976101.942989,0.056999
1510976119.302387,0.056999
1510976151.785806,0.05700502
1510976170.693489,0.05700502
1510976190.137125,0.05716687
1510976208.061149,0.05716687
1510976225.885048,0.05716893
1510976243.129288,0.057
1510976260.73697,0.057
1510976278.198902,0.057
1510976296.971856,0.05714035
1510976314.248299,0.05714035
1510976331.726504,0.05714035
1510976349.286323,0.05714035
1510976366.793647,0.05714035
1510976384.179331,0.05714035
1510976401.988074,0.05714035
1510976420.102769,0.05714035
1510976437.527109,0.05751255
1510976455.039826,0.05751255
1510976472.655961,0.05751255
1510976490.315658,0.05751255
1510976507.405605,0.05714051
1510976524.463492,0.05714051
1510976561.058324,0.05751255
1510976580.462463,0.05751255
1510976598.05659,0.05744382
1510976617.177401,0.05744382
1510976634.539968,0.05744382
1510976651.96443,0.05725
1510976670.188703,0.05725
1510976687.723738,0.05725
1510976705.073704,0.05751968
1510976722.671301,0.05752226
1510976740.323165,0.05752226
1510976758.171068,0.05752223
1510976775.888103,0.05752226
1510976793.645317,0.05752226
1510976811.138779,0.05752226
1510976828.202638,0.05752226
1510976845.756999,0.05760334
1510976862.929288,0.05760334
1510976880.722747,0.05761944
1510976898.310444,0.05760723
1510976915.672997,0.05760723
1510976933.450901,0.0576
1510976950.69777,0.05761
1510976967.922399,0.05761
1510976986.543372,0.05761
1510977004.271756,0.0576
1510977021.826349,0.05761
1510977039.53572,0.05761
1510977057.487617,0.05795006
1510977076.010449,0.05773213
1510977093.759407,0.05784107
1510977111.025021,0.05773213
1510977128.304957,0.05773213
1510977145.968963,0.05777574
1510977163.798058,0.05777574
1510977181.388653,0.05777574
1510977199.283564,0.05761
1510977216.434406,0.05761
1510977233.688206,0.0576
1510977255.721819,0.05804329
1510977273.862024,0.0578131
1510977291.739361,0.0578131
1510977309.853874,0.0578131
1510977327.476439,0.0578131
1510977344.475189,0.0576
1510977363.733692,0.0576
1510977381.208164,0.0576
1510977398.768609,0.0576
1510977418.091202,0.05751968
1510977436.075823,0.0577
1510977454.111474,0.05802083
1510977474.506291,0.05725021
1510977491.995097,0.05802071
1510977509.002421,0.05802071
1510977526.567906,0.05787784
1510977543.859032,0.05787784
1510977562.228314,0.05787784
1510977580.201114,0.05787784
1510977598.145058,0.05787784
1510977615.767447,0.05787784
1510977633.017518,0.05787784
1510977650.608416,0.05792175
1510977670.625902,0.05792175
1510977687.893058,0.05792175
1510977705.492062,0.0579159
1510977722.768508,0.0579159
1510977740.370355,0.0579159
1510977760.802197,0.05744382
1510977778.15849,0.05789715
1510977795.313631,0.0578779
1510977812.938442,0.0578779
1510977830.23398,0.05732491
1510977847.485891,0.05732491
1510977867.442616,0.05787364
1510977885.100065,0.05787364
1510977902.616525,0.05786654
1510977920.146009,0.05786659
1510977937.600749,0.0573286
1510977955.170958,0.05740021
1510977972.059683,0.05750032
1510977992.464159,0.0578654
1510978009.951737,0.05741702
1510978027.356813,0.05741702
1510978046.616162,0.05741702
1510978064.300038,0.05741078
1510978082.102167,0.05734001
1510978099.708411,0.05786499
1510978118.158525,0.05786499
1510978135.782316,0.05741703
1510978155.180974,0.05781698
1510978172.875709,0.05781698
1510978196.959917,0.05781698
1510978214.701863,0.05741704
1510978234.469262,0.05741709
1510978252.169692,0.05744382
1510978269.942563,0.05781696
1510978288.070517,0.05781696
1510978305.62247,0.05741705
1510978323.268385,0.05741705
1510978340.313582,0.05741702
1510978358.821104,0.05741702
1510978376.386209,0.05733
1510978396.010396,0.05733
1510978413.532855,0.05733
1510978430.65196,0.05735
1510978448.314528,0.05741705
1510978466.047113,0.05735
1510978483.664518,0.05735
1510978501.08309,0.05733
1510978519.38372,0.05735
1510978536.773542,0.05733
1510978554.718264,0.05732561
1510978572.402818,0.05732561
1510978590.092555,0.05732561
1510978607.514663,0.05775973
1510978624.916175,0.05775971
1510978643.070882,0.05775
1510978660.50348,0.05775977
1510978678.23374,0.05738299
1510978697.0183,0.0573256
1510978716.565512,0.0573256
1510978733.969171,0.0573256
1510978751.630017,0.0573256
1510978769.051308,0.0573256
1510978786.222208,0.05738299
1510978803.919941,0.05738299
1510978822.118451,0.05732561
1510978839.698735,0.05732561
1510978957.741943,0.05732561
1510978975.244137,0.05774998
1510978993.101673,0.05738306
1510979010.260112,0.0577598
1510979027.976753,0.05781697
1510979045.609405,0.05781697
1510979063.007962,0.05781697
1510979080.985388,0.05781697
1510979098.544965,0.05781697
1510979115.874622,0.05778768
1510979133.026114,0.05778768
1510979150.819968,0.05781697
1510979169.330145,0.05778768
1510979188.255687,0.05778768
1510979206.335706,0.05778768
1510979223.802324,0.05778678
1510979243.311034,0.05778678
1510979260.934722,0.05778678
1510979278.530056,0.05778678
1510979295.905873,0.05778678
1510979313.845343,0.05778678
1510979332.876127,0.05778678
1510979350.680185,0.05776678
1510979368.452372,0.05776678
1510979385.975714,0.05776678
1510979403.805617,0.05776678
1510979421.48589,0.05776678
1510979440.369984,0.05778562
1510979458.458875,0.05776678
1510979476.539043,0.0576
1510979494.547835,0.0576
1510979512.311857,0.0576
1510979529.738841,0.05774179
1510979547.239398,0.05732544
1510979566.068554,0.05732544
1510979585.329059,0.05732544
1510979603.181128,0.05777505
1510979621.876897,0.05731927
1510979639.241385,0.05731927
1510979657.189388,0.05731927
1510979676.293424,0.05731927
1510979694.270002,0.05731927
1510979711.796982,0.05777337
1510979729.420262,0.05777337
1510979747.197661,0.05777337
1510979764.627333,0.05777337
1510979781.732362,0.05725
1510979799.855475,0.05725
1510979818.981079,0.05754288
1510979837.704732,0.05754288
1510979855.613757,0.05754288
1510979873.153052,0.05754288
1510979890.13205,0.05745659
1510979907.635901,0.05745659
1510979925.399974,0.05739914
1510979945.241862,0.05739914
1510979962.772339,0.05745659
1510979980.078947,0.0573415
1510979997.176479,0.05752181
1510980016.077921,0.0577
1510980033.78789,0.05777361
1510980051.151128,0.05777361
1510980069.303757,0.05781697
1510980087.150342,0.05777361
1510980106.019168,0.05777361
1510980123.463668,0.05777361
1510980141.134338,0.05792175
1510980158.888292,0.05792175
1510980176.443394,0.05792172
1510980195.888423,0.05795762
1510980213.388585,0.058
1510980231.460582,0.05806056
1510980249.029745,0.05806056
1510980266.245464,0.05806056
1510980283.380462,0.05807056
1510980301.454932,0.05809992
1510980319.320371,0.05807056
1510980336.777322,0.05807056
1510980354.327993,0.05809989
1510980372.32653,0.05806056
1510980390.242797,0.05806056
1510980409.092978,0.05806056
1510980427.027092,0.05805503
1510980444.304297,0.05805503
1510980462.169536,0.05777361
1510980479.811695,0.0577933
1510980497.364369,0.0577933
1510980514.996528,0.05779334
1510980532.362229,0.05779334
1510980550.004191,0.05781699
1510980567.609161,0.05818464
1510980585.295594,0.05821
1510980602.698338,0.05821
1510980620.138135,0.05828079
1510980637.742974,0.05835783
1510980655.31964,0.05844598
1510980672.596204,0.05869976
1510980690.211111,0.05878
1510980707.632292,0.05899999
1510980725.349541,0.05869976
1510980743.066048,0.05877216
1510980760.593609,0.05919566
1510980778.309038,0.05919566
1510980796.896964,0.05919566
1510980814.375365,0.05899999
1510980831.947848,0.05899998
1510980849.56424,0.05899998
1510980866.917682,0.05899998
1510980885.216651,0.05899998
1510980902.752801,0.05899998
1510980919.966675,0.05899998
1510980937.768812,0.05899998
1510980955.413497,0.05899998
1510980972.795424,0.05899998
1510980990.382864,0.0588
1510981009.275302,0.0588
1510981026.990898,0.0588
1510981044.286023,0.05869976
1510981063.047201,0.05867064
1510981081.318566,0.05867065
1510981098.754345,0.05838813
1510981116.797202,0.05838813
1510981137.681645,0.05867065
1510981155.103797,0.0583
1510981173.985793,0.0583
1510981193.148992,0.058442
1510981212.800322,0.058442
1510981230.172231,0.05855986
1510981248.280097,0.05855986
1510981266.865601,0.05855986
1510981284.216348,0.05857911
1510981303.200827,0.05858916
1510981321.135714,0.05869999
1510981338.450638,0.05883314
1510981355.727004,0.05883314
1510981374.302917,0.05883315
1510981391.988446,0.05858916
1510981411.595723,0.05883315
1510981429.005434,0.05895998
1510981447.134809,0.05858916
1510981465.489495,0.05851327
1510981483.376566,0.05858916
1510981501.124779,0.05886
1510981519.410045,0.05831527
1510981536.894725,0.0583
1510981554.529859,0.0583
1510981571.92207,0.05811749
1510981589.383676,0.05786591
1510981606.611744,0.05795681
1510981624.835265,0.05811749
1510981642.698889,0.0578
1510981661.849431,0.0578
1510981679.211859,0.0577857
1510981697.110137,0.05779147
1510981716.623395,0.0578
1510981734.566202,0.05777361
1510981751.969886,0.05777414
1510981769.555257,0.0577
1510981787.28004,0.05777414
1510981804.177976,0.05770587
1510981821.856254,0.05770577
1510981839.345375,0.05777414
1510981857.508128,0.0574613
1510981874.807243,0.05746121
1510981896.431421,0.05777414
1510981913.782698,0.05747269
1510981932.931123,0.05777414
1510981950.569586,0.0574728
1510981969.041524,0.0574728
1510981986.776506,0.0574728
1510982004.233928,0.05804742
1510982021.609169,0.0574729
1510982039.37036,0.05747297
1510982057.876947,0.05747302
1510982075.766333,0.05747321
1510982092.960303,0.05809925
1510982110.26578,0.05809925
1510982127.540375,0.05809925
1510982144.795394,0.0580991
1510982162.311778,0.05748013
1510982181.56111,0.0580991
1510982199.193535,0.05807002
1510982216.910638,0.05807
1510982234.452527,0.05807
1510982252.106888,0.05807
1510982270.566144,0.05806996
1510982288.356147,0.05806996
1510982305.934945,0.05807003
1510982323.382974,0.05756268
1510982341.366292,0.05756268
1510982360.26199,0.05757442
1510982378.133947,0.05757442
1510982437.21063,0.05807003
1510982454.713621,0.05806953
1510982472.575325,0.05806956
1510982490.320102,0.05811749
1510982507.934217,0.0581175
1510982525.380697,0.05806953
1510982543.383751,0.05806953
1510982562.632867,0.05806953
1510982580.440658,0.05828764
1510982598.961558,0.05828764
1510982617.229057,0.05828764
1510982634.779782,0.05828764
1510982652.274363,0.058
1510982670.240493,0.05828765
1510982688.474022,0.058
1510982706.00715,0.058
1510982723.799012,0.05828762
1510982741.977902,0.05828762
1510982759.397691,0.05828762
1510982777.077884,0.05828762
1510982795.928506,0.05828763
1510982813.999532,0.0583
1510982831.376617,0.05828763
1510982848.805862,0.05828763
1510982866.707607,0.05828763
1510982884.10459,0.05828763
1510982901.839215,0.05828763
1510982920.646295,0.05828763
1510982938.427464,0.05828763
1510982955.972834,0.05829999
1510982975.150534,0.0583
1510982992.440973,0.0583
1510983010.408753,0.0583153
1510983028.242213,0.05831529
1510983046.050784,0.0583153
1510983065.288045,0.05831529
1510983083.471695,0.0583153
1510983100.985223,0.05831529
1510983118.292738,0.0583153
1510983135.813006,0.05828763
1510983153.194057,0.05828763
1510983171.069922,0.05828763
1510983188.946914,0.05831749
1510983206.65527,0.05831749
1510983224.276518,0.058
1510983244.471975,0.058
1510983264.161853,0.058
1510983282.056376,0.058
1510983299.762874,0.058
1510983317.370169,0.058
1510983335.319049,0.058
1510983354.011733,0.058
1510983372.354426,0.058
1510983391.554424,0.058
1510983409.646066,0.058
1510983427.288225,0.058
1510983445.217402,0.058
1510983463.287987,0.058
1510983481.111094,0.058
1510983498.94121,0.058218
1510983516.787707,0.058218
1510983534.968597,0.05800001
1510983552.906276,0.0583626
1510983571.087442,0.0583626
1510983589.318536,0.0583626
1510983606.79457,0.0583626
1510983624.701083,0.0583626
1510983642.869504,0.0583626
1510983660.444261,0.0583626
1510983679.567814,0.05843992
1510983699.22054,0.05821801
1510983716.545629,0.05821801
1510983734.171079,0.0582183
1510983756.889232,0.0582183
1510983774.586426,0.0582183
1510983792.155687,0.0582183
1510983810.135671,0.0582183
1510983827.690932,0.05840688
1510983845.53801,0.05840688
1510983863.36376,0.05840688
1510983881.105942,0.05840688
1510983898.256944,0.05840688
1510983919.643297,0.05840688
1510983936.994388,0.05821832
1510983954.85246,0.05821832
1510983973.349968,0.0582187
1510984004.808842,0.0582187
1510984024.384469,0.0582187
1510984041.940041,0.0582187
1510984059.571092,0.05849998
1510984077.119015,0.05821891
1510984094.773377,0.05821891
1510984113.813327,0.05821891
1510984131.625181,0.05821891
1510984149.61849,0.05821891
1510984167.523871,0.05821891
1510984185.059618,0.05821891
1510984202.56033,0.05837102
1510984220.792441,0.05845
1510984238.877071,0.0584501
1510984256.432642,0.05849997
1510984275.024164,0.0585269
1510984293.708648,0.0585386
1510984311.35603,0.05854103
1510984330.216384,0.05854734
1510984349.076018,0.05854734
1510984366.819827,0.05855981
1510984384.534509,0.05855981
1510984403.980247,0.05871891
1510984421.462601,0.05871891
1510984440.403085,0.05872225
1510984457.684134,0.05872225
1510984475.42599,0.05872225
1510984493.627011,0.05872225
1510984513.487493,0.05871891
1510984530.917635,0.05871891
1510984548.792385,0.05871891
1510984567.023145,0.05871891
1510984584.582972,0.05871891
1510984603.020788,0.05898643
1510984620.324149,0.05923245
1510984637.964513,0.0592227
1510984655.35368,0.05898645
1510984672.920173,0.05898645
1510984690.479753,0.05923155
1510984707.618304,0.05922559
1510984725.122349,0.05922559
1510984743.243714,0.05933565
1510984760.984503,0.05934042
1510984779.014037,0.05934042
1510984796.748709,0.0593835
1510984818.26634,0.05934042
1510984836.694805,0.0593835
1510984855.91971,0.0593835
1510984873.60555,0.0593835
1510984891.330303,0.05934042
1510984908.788937,0.05898643
1510984926.257655,0.05898649
1510984944.061189,0.0593835
1510984965.025009,0.059381
1510984982.608118,0.05946819
1510985000.531009,0.05946819
1510985018.932162,0.05946819
1510985036.658031,0.05910003
1510985054.326764,0.05898658
1510985072.171311,0.0591
1510985089.91588,0.05938348
1510985107.511662,0.059381
1510985125.161403,0.05946818
1510985142.553357,0.05946818
1510985166.817149,0.05946819
1510985184.326468,0.0595
1510985201.7665,0.05946818
1510985219.279724,0.05946818
1510985237.14709,0.05946818
1510985254.882549,0.05949999
1510985273.373992,0.05949999
1510985291.012741,0.05949988
1510985308.850665,0.05949988
1510985326.466651,0.05948
1510985343.940804,0.0594
1510985361.679731,0.05923998
1510985379.438186,0.05923998
1510985397.434841,0.05898999
1510985414.535661,0.05898999
1510985432.189532,0.05880184
1510985449.905022,0.05923994
1510985467.426265,0.05880008
1510985485.260296,0.05923994
1510985502.886112,0.05923994
1510985520.443899,0.05898998
1510985539.330399,0.05898998
1510985557.015516,0.05923994
1510985574.633594,0.05923998
1510985663.53146,0.05898999
1510985680.809729,0.05898999
1510985698.502048,0.05949999
1510985716.901395,0.05949985
1510985735.089335,0.05898999
1510985752.34385,0.059
1510985769.850921,0.05899999
1510985787.268928,0.059
1510985804.848717,0.05899999
1510985822.718386,0.05898999
1510985840.397529,0.05898999
1510985858.085558,0.05898999
1510985876.715594,0.05875594
1510985898.194808,0.05879486
1510985919.460331,0.05879486
1510985944.028516,0.05936981
1510985969.165487,0.0592
1510985989.065102,0.0592
1510986012.839003,0.0592
1510986036.227906,0.0592
1510986060.634411,0.0592
1510986086.772006,0.05885623
1510986113.976307,0.05885623
1510986135.076996,0.05885623
1511053845.716228,0.05782565
1511053860.269341,0.05782565
1511053873.606347,0.05782565
1511053886.731846,0.05782565
1511053900.506884,0.05782565
1511053913.843749,0.05782565
1511053927.849885,0.05782565
1511053941.471972,0.05782565
1511053954.663646,0.05781352
1511053968.789353,0.05781352
1511053982.356964,0.05781352
1511054000.71357,0.05781352
1511054014.571202,0.05781352
1511054027.868596,0.05781352
1511054046.007914,0.05781352
1511054059.406861,0.05781352
1511054077.72802,0.05781352
1511054091.494602,0.05781352
1511054104.737931,0.05781352
1511054118.302811,0.05781352
1511054131.607206,0.05781352
1511054144.815963,0.05781352
1511054159.154597,0.05781352
1511054172.77114,0.05781352
1511054186.106166,0.05781352
